FastReview OF RUN ./data/case1/case1.data -- 354 time step  -- 1312 (+119) NR step : 8771 (+1638) LS step
        TIME   dt/NRiter      LSiter      dPBmax      dPWmax       dTmax       eVmax       dSmax       dNmax         CFL
         DAY       DAY/-           -           -           -           -           -           -           -           -
           -   3.000e+00   7.000e+00   1.136e-01   2.450e-02   0.000e+00   3.820e-03   3.793e-03   7.729e-04   0.000e+00
     674.700   5.000e+00   2.100e+01  -4.717e+00   0.000e+00   0.000e+00   3.820e-03   4.488e-06   2.256e-02   0.000e+00
           -   1.000e+00   7.000e+00  -5.059e+00   0.000e+00   0.000e+00   8.603e-05   4.655e-06   2.272e-02   0.000e+00
           -   2.000e+00   6.000e+00   3.858e-01   8.117e-02   0.000e+00   4.560e-05   7.412e-04   3.080e-03   0.000e+00
     679.700   5.000e+00   1.300e+01  -4.822e+00   0.000e+00   0.000e+00   4.560e-05   4.551e-06   8.244e-03   0.000e+00
           -   1.000e+00   7.000e+00  -5.035e+00   0.000e+00   0.000e+00   7.625e-05   4.682e-06   2.264e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.167e-01   1.037e-01   0.000e+00   7.386e-05   1.070e-03   2.812e-03   0.000e+00
     684.700   5.000e+00   1.300e+01  -4.842e+00   0.000e+00   0.000e+00   7.386e-05   4.555e-06   1.016e-02   0.000e+00
           -   1.000e+00   7.000e+00  -5.056e+00   0.000e+00   0.000e+00   3.507e-04   4.701e-06   2.247e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.200e-01   9.089e-02   0.000e+00   1.006e-04   4.538e-04   3.606e-03   0.000e+00
     689.700   5.000e+00   1.300e+01  -4.770e+00   0.000e+00   0.000e+00   1.006e-04   4.580e-06   1.306e-02   0.000e+00
           -   1.000e+00   7.000e+00  -4.988e+00   0.000e+00   0.000e+00   1.309e-04   7.374e-04   2.194e-02   0.000e+00
           -   2.000e+00   1.200e+01   4.468e-01   9.066e-02   0.000e+00   1.056e-02   6.266e-03   8.081e-03   0.000e+00
     694.700   5.000e+00   1.900e+01  -4.727e+00   0.000e+00   0.000e+00   1.056e-02   4.612e-06   1.977e-02   0.000e+00
           -   1.000e+00   7.000e+00  -4.867e+00   0.000e+00   0.000e+00   3.160e-04   4.710e-06   2.220e-02   0.000e+00
           -   2.000e+00   6.000e+00   3.474e-01   3.702e-02   0.000e+00   1.517e-04   3.290e-04   3.731e-03   0.000e+00
           -   3.000e+00   7.000e+00   7.950e-02   1.614e-02   0.000e+00   1.506e-04   9.008e-04   7.980e-04   0.000e+00
     699.700   5.000e+00   2.000e+01  -4.594e+00   0.000e+00   0.000e+00   1.506e-04   4.605e-06   1.503e-02   0.000e+00
           -   1.000e+00   7.000e+00  -4.962e+00   0.000e+00   0.000e+00   4.940e-03   4.720e-06   2.140e-02   0.000e+00
           -   2.000e+00   7.000e+00   4.733e-01   4.298e-02   0.000e+00   3.591e-06   2.975e-04   3.155e-03   0.000e+00
     704.700   5.000e+00   1.400e+01  -4.724e+00   0.000e+00   0.000e+00   3.591e-06   4.657e-06   1.781e-02   0.000e+00
           -   1.000e+00   7.000e+00  -4.956e+00   0.000e+00   0.000e+00   3.693e-04   1.969e-03   2.242e-02   0.000e+00
           -   2.000e+00   7.000e+00   4.612e-01   5.356e-02   0.000e+00   4.611e-06   4.082e-04   3.535e-03   0.000e+00
     709.700   5.000e+00   1.400e+01  -4.691e+00   0.000e+00   0.000e+00   4.611e-06   1.973e-03   1.776e-02   0.000e+00
           -   1.000e+00   7.000e+00  -4.978e+00   0.000e+00   0.000e+00   1.776e-04   4.797e-06   2.159e-02   0.000e+00
           -   2.000e+00   6.000e+00   3.907e-01   8.241e-02   0.000e+00   1.791e-05   1.907e-02   9.117e-03   0.000e+00
           -   3.000e+00   6.000e+00   6.708e-02   2.072e-02   0.000e+00   1.527e-05   9.127e-03   1.391e-03   0.000e+00
     714.700   5.000e+00   1.900e+01  -4.702e+00   0.000e+00   0.000e+00   1.527e-05   4.685e-06   6.819e-03   0.000e+00
           -   1.000e+00   7.000e+00  -4.939e+00   0.000e+00   0.000e+00   3.437e-04   4.755e-06   2.207e-02   0.000e+00
           -   2.000e+00   6.000e+00   2.969e-01   3.605e-03   0.000e+00   2.102e-05   6.987e-04   3.069e-03   0.000e+00
     719.700   5.000e+00   1.300e+01  -4.740e+00   0.000e+00   0.000e+00   2.102e-05   4.712e-06   8.596e-03   0.000e+00
           -   1.000e+00   4.000e+00  -2.845e-01   0.000e+00   0.000e+00   3.912e-07   3.569e-07   1.669e-03   0.000e+00
     720.000   3.000e-01   4.000e+00  -2.845e-01   0.000e+00   0.000e+00   3.912e-07   3.569e-07   3.235e-03   0.000e+00
           -   1.000e+00   4.000e+00  -5.876e-01   0.000e+00   0.000e+00   2.933e-07   6.041e-07   2.626e-03   0.000e+00
     720.600   6.000e-01   4.000e+00  -5.876e-01   0.000e+00   0.000e+00   2.933e-07   6.041e-07   1.038e-03   0.000e+00
           -   1.000e+00   5.000e+00  -1.176e+00   0.000e+00   0.000e+00   7.717e-05   1.171e-06   4.977e-03   0.000e+00
     721.800   1.200e+00   5.000e+00  -1.176e+00   0.000e+00   0.000e+00   7.717e-05   1.171e-06   2.193e-03   0.000e+00
           -   1.000e+00   6.000e+00  -2.353e+00   0.000e+00   0.000e+00   1.187e-04   2.310e-06   1.015e-02   0.000e+00
           -   2.000e+00   7.000e+00   2.734e-01   3.094e-02   0.000e+00   2.131e-08   7.854e-04   1.399e-03   0.000e+00
     724.200   2.400e+00   1.300e+01  -2.219e+00   0.000e+00   0.000e+00   2.131e-08   2.259e-06   4.329e-03   0.000e+00
           -   1.000e+00   7.000e+00  -4.756e+00   0.000e+00   0.000e+00   3.758e-05   4.638e-06   2.124e-02   0.000e+00
           -   2.000e+00   6.000e+00   3.425e-01   9.018e-02   0.000e+00   1.071e-05   3.822e-04   2.725e-03   0.000e+00
     729.000   4.800e+00   1.300e+01  -4.518e+00   0.000e+00   0.000e+00   1.071e-05   4.532e-06   8.915e-03   0.000e+00
           -   1.000e+00   8.000e+00  -9.635e+00   0.000e+00   0.000e+00   6.594e-04   6.679e-02   4.272e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.057e-01   1.412e-01   0.000e+00   1.558e-05   1.711e-03   1.129e-02   0.000e+00
           -   3.000e+00   6.000e+00   3.186e-01   1.057e-01   0.000e+00   1.693e-05   6.402e-03   3.577e-03   0.000e+00
     738.600   9.600e+00   1.900e+01  -9.063e+00   0.000e+00   0.000e+00   1.693e-05   9.067e-06   9.553e-03   0.000e+00
           -   1.000e+00   8.000e+00  -1.014e+01   0.000e+00   0.000e+00   7.654e-04   6.659e-02   4.309e-02   0.000e+00
           -   2.000e+00   6.000e+00   6.587e-01   2.535e-01   0.000e+00   1.445e-06   3.144e-03   1.090e-02   0.000e+00
           -   3.000e+00   7.000e+00   2.841e-01   1.059e-01   0.000e+00   3.842e-08   6.950e-03   6.741e-03   0.000e+00
     748.600   1.000e+01   2.100e+01  -9.418e+00   0.000e+00   0.000e+00   3.842e-08   9.473e-06   1.284e-02   0.000e+00
           -   1.000e+00   8.000e+00  -1.012e+01   0.000e+00   0.000e+00   5.768e-04   6.299e-02   4.012e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.929e-01   2.184e-01   0.000e+00   7.565e-06   5.686e-04   8.176e-03   0.000e+00
           -   3.000e+00   7.000e+00   4.040e-01   1.296e-01   0.000e+00   2.930e-06   7.944e-03   7.796e-03   0.000e+00
     758.600   1.000e+01   2.000e+01  -9.423e+00   0.000e+00   0.000e+00   2.930e-06   9.479e-06   1.364e-02   0.000e+00
           -   1.000e+00   8.000e+00  -1.012e+01   0.000e+00   0.000e+00   6.186e-04   6.016e-02   3.811e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.863e-01   1.940e-01   0.000e+00   4.917e-05   7.978e-03   9.864e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.927e-01   1.313e-01   0.000e+00   4.381e-05   4.462e-03   4.795e-03   0.000e+00
     768.600   1.000e+01   2.000e+01  -9.453e+00   0.000e+00   0.000e+00   4.381e-05   9.499e-06   1.103e-02   0.000e+00
           -   1.000e+00   8.000e+00  -1.016e+01   0.000e+00   0.000e+00   7.357e-04   9.719e-06   3.726e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.721e-01   1.307e-01   0.000e+00   9.033e-06   4.176e-03   8.643e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.781e-01   1.138e-01   0.000e+00   1.141e-05   3.884e-03   2.492e-03   0.000e+00
     778.600   1.000e+01   2.100e+01  -9.470e+00   0.000e+00   0.000e+00   1.141e-05   9.483e-06   1.215e-02   0.000e+00
           -   1.000e+00   9.000e+00  -1.005e+01   0.000e+00   0.000e+00   7.170e-04   1.226e-03   3.606e-02   0.000e+00
           -   2.000e+00   5.000e+00   4.854e-01   8.439e-02   0.000e+00   1.956e-06   1.253e-02   7.602e-03   0.000e+00
           -   3.000e+00   7.000e+00   2.391e-01   6.875e-02   0.000e+00   8.003e-08   5.853e-03   2.370e-03   0.000e+00
     788.600   1.000e+01   2.100e+01  -9.493e+00   0.000e+00   0.000e+00   8.003e-08   9.530e-06   1.567e-02   0.000e+00
           -   1.000e+00   8.000e+00  -1.022e+01   0.000e+00   0.000e+00   5.068e-04   1.055e-03   3.521e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.731e-01   2.105e-01   0.000e+00   2.397e-06   6.918e-04   9.807e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.017e-01   1.108e-01   0.000e+00   6.010e-08   4.283e-03   6.598e-03   0.000e+00
     798.600   1.000e+01   2.100e+01  -9.481e+00   0.000e+00   0.000e+00   6.010e-08   9.525e-06   7.195e-03   0.000e+00
           -   1.000e+00   8.000e+00  -1.024e+01   0.000e+00   0.000e+00   7.218e-04   1.153e-03   3.408e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.174e-01   1.861e-01   0.000e+00   3.104e-05   7.342e-04   8.143e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.007e-01   9.538e-02   0.000e+00   1.512e-05   7.258e-03   4.640e-03   0.000e+00
     808.600   1.000e+01   2.100e+01  -9.523e+00   0.000e+00   0.000e+00   1.512e-05   9.536e-06   7.763e-03   0.000e+00
           -   1.000e+00   8.000e+00  -1.019e+01   0.000e+00   0.000e+00   8.114e-04   9.755e-06   3.364e-02   0.000e+00
           -   2.000e+00   6.000e+00   6.679e-01   1.601e-01   0.000e+00   3.194e-05   6.231e-04   7.273e-03   0.000e+00
           -   3.000e+00   7.000e+00   2.785e-01   9.088e-02   0.000e+00   4.344e-08   4.459e-03   6.191e-03   0.000e+00
     818.600   1.000e+01   2.100e+01  -9.515e+00   0.000e+00   0.000e+00   4.344e-08   9.479e-06   7.240e-03   0.000e+00
           -   1.000e+00   9.000e+00  -1.007e+01   0.000e+00   0.000e+00   8.244e-04   9.698e-06   3.288e-02   0.000e+00
           -   2.000e+00   7.000e+00   4.694e-01   1.521e-01   0.000e+00   3.645e-05   8.425e-03   7.795e-03   0.000e+00
           -   3.000e+00   7.000e+00   2.893e-01   7.611e-02   0.000e+00   3.283e-05   3.811e-03   2.252e-03   0.000e+00
     828.600   1.000e+01   2.300e+01  -9.468e+00   0.000e+00   0.000e+00   3.283e-05   9.510e-06   4.666e-03   0.000e+00
           -   1.000e+00   1.000e+01  -1.004e+01   0.000e+00   0.000e+00   7.460e-04   9.711e-06   3.222e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.417e-01   1.752e-01   0.000e+00   9.562e-07   4.016e-03   4.776e-03   0.000e+00
           -   3.000e+00   8.000e+00   3.329e-01   5.106e-02   0.000e+00   4.623e-07   5.498e-03   6.059e-03   0.000e+00
     838.600   1.000e+01   2.400e+01  -9.477e+00   0.000e+00   0.000e+00   4.623e-07   9.511e-06   7.782e-03   0.000e+00
           -   1.000e+00   9.000e+00  -1.007e+01   0.000e+00   0.000e+00   6.340e-04   9.708e-06   3.207e-02   0.000e+00
           -   2.000e+00   8.000e+00   6.131e-01   1.893e-01   0.000e+00   8.583e-04   1.014e-03   7.900e-03   0.000e+00
           -   3.000e+00   7.000e+00   1.165e-01   3.061e-02   0.000e+00   1.812e-03   4.166e-03   2.079e-03   0.000e+00
     848.600   1.000e+01   2.400e+01  -9.454e+00   0.000e+00   0.000e+00   1.812e-03   9.505e-06   1.511e-02   0.000e+00
           -   1.000e+00   1.000e+01  -9.999e+00   0.000e+00   0.000e+00   3.051e-03   9.589e-06   3.165e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.176e-01   1.088e-01   0.000e+00   2.098e-03   3.210e-04   3.105e-03   0.000e+00
           -   3.000e+00   8.000e+00   3.395e-01   6.176e-02   0.000e+00   2.159e-03   6.245e-03   6.019e-03   0.000e+00
     858.600   1.000e+01   2.400e+01  -9.461e+00   0.000e+00   0.000e+00   2.159e-03   9.495e-06   1.827e-02   0.000e+00
           -   1.000e+00   9.000e+00  -9.980e+00   0.000e+00   0.000e+00   1.287e-03   9.648e-06   3.295e-02   0.000e+00
           -   2.000e+00   1.200e+01   6.296e-01   2.381e-01   0.000e+00   3.297e-03   7.145e-04   7.667e-03   0.000e+00
           -   3.000e+00   7.000e+00   2.854e-01   9.869e-04   0.000e+00   1.986e-03   3.105e-03   1.923e-03   0.000e+00
     868.600   1.000e+01   2.800e+01  -9.405e+00   0.000e+00   0.000e+00   1.986e-03   9.466e-06   2.698e-02   0.000e+00
           -   1.000e+00   1.300e+01  -9.774e+00   0.000e+00   0.000e+00   7.359e-03   9.475e-06   3.274e-02   0.000e+00
           -   2.000e+00   6.000e+00   6.346e-01   1.636e-02   0.000e+00   2.009e-03   9.628e-03   4.773e-03   0.000e+00
           -   3.000e+00   1.100e+01   3.967e-01   0.000e+00   0.000e+00   5.021e-03   8.460e-03   4.314e-03   0.000e+00
     878.600   1.000e+01   3.000e+01  -9.375e+00   0.000e+00   0.000e+00   5.021e-03   9.435e-06   2.465e-02   0.000e+00
           -   1.000e+00   9.000e+00  -9.941e+00   0.000e+00   0.000e+00   8.699e-04   1.098e-02   3.063e-02   0.000e+00
           -   2.000e+00   1.500e+01   7.191e-01   3.027e-01   0.000e+00   7.815e-03   1.344e-03   7.604e-03   0.000e+00
           -   3.000e+00   7.000e+00   5.112e-01   0.000e+00   0.000e+00   9.015e-04   2.670e-03   1.640e-03   0.000e+00
     888.600   1.000e+01   3.100e+01  -9.320e+00   0.000e+00   0.000e+00   9.015e-04   9.400e-06   6.842e-03   0.000e+00
           -   1.000e+00   6.000e+00  -8.146e-01   0.000e+00   0.000e+00   3.817e-07   8.689e-07   2.501e-03   0.000e+00
     889.500   9.000e-01   6.000e+00  -8.146e-01   0.000e+00   0.000e+00   3.817e-07   8.689e-07   6.209e-04   0.000e+00
           -   1.000e+00   6.000e+00  -1.748e+00   0.000e+00   0.000e+00   3.315e-05   1.467e-02   1.045e-02   0.000e+00
     891.300   1.800e+00   6.000e+00  -1.748e+00   0.000e+00   0.000e+00   3.315e-05   1.467e-02   2.006e-02   0.000e+00
           -   1.000e+00   7.000e+00  -3.514e+00   0.000e+00   0.000e+00   2.925e-04   3.445e-06   1.051e-02   0.000e+00
           -   2.000e+00   7.000e+00   2.233e-01   5.082e-02   0.000e+00   2.501e-07   2.852e-04   3.778e-03   0.000e+00
     894.900   3.600e+00   1.400e+01  -3.330e+00   0.000e+00   0.000e+00   2.501e-07   3.381e-06   2.596e-03   0.000e+00
           -   1.000e+00   8.000e+00  -7.239e+00   0.000e+00   0.000e+00   5.917e-04   7.964e-04   2.112e-02   0.000e+00
           -   2.000e+00   7.000e+00   6.087e-01   1.693e-01   0.000e+00   8.504e-07   1.496e-02   3.214e-03   0.000e+00
           -   3.000e+00   6.000e+00   8.862e-02   1.034e-02   0.000e+00   3.765e-08   5.642e-03   2.558e-03   0.000e+00
     902.100   7.200e+00   2.100e+01  -6.722e+00   0.000e+00   0.000e+00   3.765e-08   6.746e-06   4.906e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.961e+00   0.000e+00   0.000e+00   7.926e-04   1.047e-03   2.928e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.377e-01   1.257e-01   0.000e+00   1.930e-05   4.187e-04   8.779e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.004e-01   8.037e-02   0.000e+00   1.300e-05   5.066e-03   2.152e-03   0.000e+00
     912.100   1.000e+01   2.200e+01  -9.345e+00   0.000e+00   0.000e+00   1.300e-05   9.355e-06   7.137e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.878e+00   0.000e+00   0.000e+00   8.758e-04   1.001e-03   3.015e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.591e-01   9.873e-02   0.000e+00   6.459e-06   4.123e-04   4.331e-03   0.000e+00
           -   3.000e+00   5.000e+00   2.225e-01   3.232e-02   0.000e+00   3.739e-07   6.877e-03   4.126e-03   0.000e+00
     922.100   1.000e+01   2.000e+01  -9.357e+00   0.000e+00   0.000e+00   3.739e-07   9.344e-06   7.973e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.883e+00   0.000e+00   0.000e+00   8.294e-04   7.355e-04   3.062e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.574e-01   1.694e-01   0.000e+00   1.165e-05   8.205e-04   4.783e-03   0.000e+00
           -   3.000e+00   8.000e+00   4.831e-01   8.439e-02   0.000e+00   1.123e-05   4.456e-03   2.963e-03   0.000e+00
     932.100   1.000e+01   2.300e+01  -9.252e+00   0.000e+00   0.000e+00   1.123e-05   9.295e-06   8.703e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.968e+00   0.000e+00   0.000e+00   8.716e-04   1.144e-03   3.018e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.590e-01   1.987e-01   0.000e+00   3.596e-05   4.356e-03   8.291e-03   0.000e+00
           -   3.000e+00   8.000e+00   3.389e-01   8.953e-02   0.000e+00   1.007e-05   6.417e-03   1.804e-03   0.000e+00
     942.100   1.000e+01   2.300e+01  -9.233e+00   0.000e+00   0.000e+00   1.007e-05   9.260e-06   6.358e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.872e+00   0.000e+00   0.000e+00   8.974e-04   1.171e-03   2.637e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.624e-01   1.414e-01   0.000e+00   5.323e-06   1.410e-04   4.095e-03   0.000e+00
           -   3.000e+00   7.000e+00   3.043e-01   5.181e-02   0.000e+00   2.459e-08   5.420e-03   4.697e-03   0.000e+00
     952.100   1.000e+01   2.200e+01  -9.268e+00   0.000e+00   0.000e+00   2.459e-08   9.153e-06   6.418e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.834e+00   0.000e+00   0.000e+00   8.636e-04   9.378e-06   2.721e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.878e-01   1.401e-01   0.000e+00   2.009e-05   2.020e-02   1.195e-02   0.000e+00
           -   3.000e+00   1.600e+01   3.520e-01   7.919e-02   0.000e+00   2.369e-06   5.943e-03   1.641e-03   0.000e+00
     962.100   1.000e+01   3.100e+01  -9.168e+00   0.000e+00   0.000e+00   2.369e-06   9.194e-06   5.233e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.748e+00   0.000e+00   0.000e+00   8.323e-04   4.784e-02   2.825e-02   0.000e+00
           -   2.000e+00   6.000e+00   5.764e-01   1.650e-01   0.000e+00   1.341e-05   2.652e-03   5.938e-03   0.000e+00
           -   3.000e+00   8.000e+00   3.033e-01   7.475e-02   0.000e+00   2.637e-06   4.928e-03   4.662e-03   0.000e+00
     972.100   1.000e+01   2.300e+01  -9.146e+00   0.000e+00   0.000e+00   2.637e-06   3.199e-03   5.406e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.745e+00   0.000e+00   0.000e+00   8.956e-04   4.353e-02   2.505e-02   0.000e+00
           -   2.000e+00   7.000e+00   5.277e-01   1.357e-01   0.000e+00   1.836e-05   7.269e-05   5.870e-03   0.000e+00
           -   3.000e+00   8.000e+00   2.481e-01   6.204e-02   0.000e+00   6.869e-06   5.990e-03   1.784e-03   0.000e+00
     982.100   1.000e+01   2.400e+01  -9.139e+00   0.000e+00   0.000e+00   6.869e-06   9.098e-06   5.725e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.746e+00   0.000e+00   0.000e+00   8.891e-04   4.921e-02   2.803e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.340e-01   1.269e-01   0.000e+00   9.883e-07   1.310e-02   1.599e-02   0.000e+00
           -   3.000e+00   8.000e+00   3.839e-01   9.009e-02   0.000e+00   4.882e-06   8.638e-03   1.677e-03   0.000e+00
     992.100   1.000e+01   2.300e+01  -9.171e+00   0.000e+00   0.000e+00   4.882e-06   9.078e-06   5.471e-03   0.000e+00
           -   1.000e+00   9.000e+00  -9.770e+00   0.000e+00   0.000e+00   8.393e-04   5.051e-02   2.846e-02   0.000e+00
           -   2.000e+00   6.000e+00   4.914e-01   2.211e-01   0.000e+00   5.907e-06   1.420e-04   9.748e-03   0.000e+00
           -   3.000e+00   8.000e+00   3.079e-01   8.936e-02   0.000e+00   2.199e-07   4.714e-03   2.697e-03   0.000e+00
    1002.100   1.000e+01   2.300e+01  -9.135e+00   0.000e+00   0.000e+00   2.199e-07   9.013e-06   1.492e-02   0.000e+00
